PERMIT #,CASE_TYPE,CASE_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,STATUS_CODE,Date_Initiated,Date_Issued,TASK_CODE,TASK_DESC,Temp U&O Complete Date,Final U&O Complete Date
2018075083,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,,5/19/2020
2018075085,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,,5/19/2020
2018075086,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,,5/19/2020
2018075088,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,,5/21/2020
2018075092,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,5/21/2020,6/2/2020
2018075101,CACT,Building Commercial - Tenant Finish Out,CAD03B000,"Leasing / Sales Office, Other",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,1/29/2020,6/2/2020
2018075114,CACT,Building Commercial - Tenant Finish Out,CAF06A204,"Bar Or Nightclub, Tavern And Bars",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,3/2/2020,6/2/2020
2018075118,CACT,Building Commercial - Tenant Finish Out,CAF18B011,"Personal Care Svcs,  Fitness Studio",DONE,11/30/2018,1/8/2019,CABUO,U&O Letter,2/21/2020,6/23/2020
2018080286,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/31/2018,1/8/2019,CABUO,U&O Letter,,2/14/2020
2018080290,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/31/2018,1/8/2019,CABUO,U&O Letter,,1/28/2020
2019000586,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/4/2019,1/8/2019,CABUO,U&O Letter,,8/20/2019
2019001053,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/7/2019,1/8/2019,CABUO,U&O Letter,,9/17/2019
2019001061,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/7/2019,1/8/2019,CABUO,U&O Letter,,9/17/2019
2019001064,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/7/2019,1/8/2019,CABUO,U&O Letter,,9/17/2019
2019001070,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/7/2019,1/8/2019,CABUO,U&O Letter,,9/17/2019
2019001125,CARJ,Building Residential - Fire Damage,CAA01R301,Single Family Residence,DONE,1/8/2019,1/8/2019,CABUO,U&O Letter,,7/15/2019
2019001268,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2019,1/8/2019,CABUO,U&O Letter,,8/12/2019
2019001289,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2019,1/8/2019,CABUO,U&O Letter,,8/19/2019
2019037804,CACR,Building Commercial - Rehab,CAB04I402,Day Care Center (Over 75) - Child,DONE,6/25/2019,1/8/2020,CABUO,U&O Letter,,11/12/2020
2019057596,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/20/2019,1/8/2020,CABUO,U&O Letter,,10/8/2020
2019057599,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/20/2019,1/8/2020,CABUO,U&O Letter,,10/8/2020
2019057601,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/20/2019,1/8/2020,CABUO,U&O Letter,,10/8/2020
2019057606,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/20/2019,1/8/2020,CABUO,U&O Letter,,10/8/2020
2019063772,CACT,Building Commercial - Tenant Finish Out,CAL03A999,"Commercial Amusement (In), Other",DONE,10/18/2019,1/8/2020,CABUO,U&O Letter,,4/30/2020
2019074788,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,12/6/2019,1/8/2020,CABUO,U&O Letter,,1/27/2021
2019079286,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,12/31/2019,1/8/2020,CABUO,U&O Letter,8/17/2020,
2020000943,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,4/24/2020
2020000948,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,4/24/2020
2020000952,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,4/24/2020
2020000956,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,4/24/2020
2020000963,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,6/3/2020
2020000968,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,6/3/2020
2020000972,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,6/3/2020
2020000974,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,6/3/2020
2020001108,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/7/2020,1/8/2020,CABUO,U&O Letter,,8/27/2020
2020001284,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/8/2020,1/8/2020,CABUO,U&O Letter,,8/17/2020
2020001324,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,1/8/2020,1/8/2020,CABUO,U&O Letter,,12/1/2020
2020001354,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/8/2020,1/8/2020,CABUO,U&O Letter,,11/9/2020
2020057772,CACR,Building Commercial - Rehab,CAE05B012,"Medical/Sci Lab, Labs, Testing/ Research",DONE,9/15/2020,1/8/2021,CABUO,U&O Letter,,5/13/2021
2020064733,CACR,Building Commercial - Rehab,CAF31A203,Restaurant (Take Out),DONE,10/14/2020,1/8/2021,CABUO,U&O Letter,,3/9/2021
2020071675,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/16/2020,1/8/2021,CABUO,U&O Letter,,5/25/2021
2020078759,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,12/17/2020,1/8/2021,CABUO,U&O Letter,,2/2/2021
2020079366,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/21/2020,1/8/2021,CABUO,U&O Letter,,5/11/2021
2020079445,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,12/21/2020,1/8/2021,CABUO,U&O Letter,5/26/2021,
2018000463,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/3/2018,1/9/2018,CABUO,U&O Letter,,6/22/2018
2018000949,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/5/2018,1/9/2018,CABUO,U&O Letter,,8/7/2018
2018001016,CARJ,Building Residential - Fire Damage,CAA01R301,Single Family Residence,DONE,1/5/2018,1/9/2018,CABUO,U&O Letter,,7/13/2018
2018001330,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2018,1/9/2018,CABUO,U&O Letter,,3/15/2019
2018001334,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2018,1/9/2018,CABUO,U&O Letter,,3/27/2019
2018001596,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/9/2018,1/9/2018,CABUO,U&O Letter,,8/28/2018
2018026800,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,5/10/2018,1/9/2019,CABUO,U&O Letter,,10/29/2019
2018044667,CACR,Building Commercial - Rehab,CAF33S001,Vehicular Rental / Leasing,DONE,7/30/2018,1/9/2019,CABUO,U&O Letter,,8/20/2019
2018062032,CACR,Building Commercial - Rehab,CAF18B012,"Personal Care Svcs, Hair/ Nail Salon",DONE,10/1/2018,1/9/2019,CABUO,U&O Letter,,5/20/2019
2018066151,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/18/2018,1/9/2019,CABUO,U&O Letter,,1/9/2020
2018075014,CARR,Building Residential - Rehab,CAA02R302,Duplex,DONE,11/30/2018,1/9/2019,CABUO,U&O Letter,,4/12/2019
2018077218,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/11/2018,1/9/2019,CABUO,U&O Letter,,4/5/2019
2018077720,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/13/2018,1/9/2019,CABUO,U&O Letter,,4/12/2019
2018079499,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/21/2018,1/9/2019,CABUO,U&O Letter,,4/12/2019
2018079501,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/21/2018,1/9/2019,CABUO,U&O Letter,,5/3/2019
2018079504,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/21/2018,1/9/2019,CABUO,U&O Letter,,5/3/2019
2019000345,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/3/2019,1/9/2019,CABUO,U&O Letter,,7/10/2020
2019000755,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2019,1/9/2019,CABUO,U&O Letter,,6/3/2019
2019000756,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2019,1/9/2019,CABUO,U&O Letter,,6/3/2019
2019000760,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2019,1/9/2019,CABUO,U&O Letter,,6/3/2019
2019000763,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2019,1/9/2019,CABUO,U&O Letter,,6/3/2019
2019000766,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2019,1/9/2019,CABUO,U&O Letter,,6/3/2019
2019001352,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2019,1/9/2019,CABUO,U&O Letter,,3/23/2020
2019001419,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/8/2019,1/9/2019,CABUO,U&O Letter,,8/15/2019
2019044398,CACN,Building Commercial - New,CAF28B002,"Kennel / Stable, Kennel / Pound",DONE,7/25/2019,1/9/2020,CABUO,U&O Letter,,9/10/2020
2019059713,CACR,Building Commercial - Rehab,CAL03A999,"Commercial Amusement (In), Other",DONE,10/1/2019,1/9/2020,CABUO,U&O Letter,,4/3/2020
2019069492,CACR,Building Commercial - Rehab,CAB10A303,"Religious Institution, Auditorium",DONE,11/13/2019,1/9/2020,CABUO,U&O Letter,,6/23/2020
2019079420,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,12/31/2019,1/9/2020,CABUO,U&O Letter,6/30/2020,
2020001874,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/9/2020,1/9/2020,CABUO,U&O Letter,,9/4/2020
2020001881,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/9/2020,1/9/2020,CABUO,U&O Letter,,9/4/2020
2020001900,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,1/9/2020,1/9/2020,CABUO,U&O Letter,,3/24/2020
2020001947,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/9/2020,1/9/2020,CABUO,U&O Letter,,7/30/2020
2018000188,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/2/2018,1/10/2018,CABUO,U&O Letter,,11/29/2018
2018000196,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/2/2018,1/10/2018,CABUO,U&O Letter,,11/29/2018
2018000493,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/4/2018,1/10/2018,CABUO,U&O Letter,,1/25/2019
2018000497,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/4/2018,1/10/2018,CABUO,U&O Letter,,9/13/2019
2018000541,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2018,1/10/2018,CABUO,U&O Letter,,9/12/2018
2018000588,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2018,1/10/2018,CABUO,U&O Letter,,9/12/2018
2018000632,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2018,1/10/2018,CABUO,U&O Letter,,9/12/2018
2018000637,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2018,1/10/2018,CABUO,U&O Letter,,9/12/2018
2018000656,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,1/4/2018,1/10/2018,CABUO,U&O Letter,,9/12/2018
2018001131,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,1/8/2018,1/10/2018,CABUO,U&O Letter,,8/22/2018
2018001141,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,1/8/2018,1/10/2018,CABUO,U&O Letter,,4/11/2018
2018001779,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/10/2018,1/10/2018,CABUO,U&O Letter,,8/23/2018
2018001789,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/10/2018,1/10/2018,CABUO,U&O Letter,,8/20/2018
2018058523,CACR,Building Commercial - Rehab,CAE04B016,"Medical Office, Professional Services",DONE,9/13/2018,1/10/2019,CABUO,U&O Letter,,6/17/2019
2018073428,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/21/2018,1/10/2019,CABUO,U&O Letter,,1/10/2020
2018076256,CACR,Building Commercial - Rehab,CAF31A203,Restaurant (Take Out),DONE,12/6/2018,1/10/2019,CABUO,U&O Letter,,12/26/2019
2018077131,CACR,Building Commercial - Rehab,CAF18B012,"Personal Care Svcs, Hair/ Nail Salon",DONE,12/11/2018,1/10/2019,CABUO,U&O Letter,,5/14/2019
2018079880,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/27/2018,1/10/2019,CABUO,U&O Letter,,6/3/2019
2018079890,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/27/2018,1/10/2019,CABUO,U&O Letter,,6/12/2019
2018079899,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/27/2018,1/10/2019,CABUO,U&O Letter,,6/17/2019
2018079901,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/27/2018,1/10/2019,CABUO,U&O Letter,,6/3/2019
2018079903,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/27/2018,1/10/2019,CABUO,U&O Letter,,6/3/2019
2018079906,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/27/2018,1/10/2019,CABUO,U&O Letter,,6/17/2019
2019000639,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/4/2019,1/10/2019,CABUO,U&O Letter,,10/4/2019
2019000649,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/4/2019,1/10/2019,CABUO,U&O Letter,,10/25/2019
2019001165,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2019,1/10/2019,CABUO,U&O Letter,,6/17/2019
2019001168,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2019,1/10/2019,CABUO,U&O Letter,5/16/2019,6/12/2019
2019001169,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/8/2019,1/10/2019,CABUO,U&O Letter,,6/14/2019
2019001720,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/10/2019,1/10/2019,CABUO,U&O Letter,,1/27/2020
2019001856,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,1/10/2019,1/10/2019,CABUO,U&O Letter,,4/30/2019
2019001894,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/10/2019,1/10/2019,CABUO,U&O Letter,,9/10/2019
2019051984,CACR,Building Commercial - Rehab,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,8/28/2019,1/10/2020,CABUO,U&O Letter,,5/27/2021
2019054628,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,9/10/2019,1/10/2020,CABUO,U&O Letter,9/24/2020,11/25/2020
2019059880,CACR,Building Commercial - Rehab,CAF30A203,Restaurant (Fast Food),DONE,10/1/2019,1/10/2020,CABUO,U&O Letter,,2/19/2020
2019060173,CARN,Building Residential - New,CAA11R301,Detached Accessory Dwelling Unit,DONE,10/2/2019,1/10/2020,CABUO,U&O Letter,,10/6/2020
2019061593,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,10/9/2019,1/10/2020,CABUO,U&O Letter,9/28/2020,11/30/2020
2019066554,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,10/30/2019,1/10/2020,CABUO,U&O Letter,,9/3/2020
2019066597,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2019,1/10/2020,CABUO,U&O Letter,2/24/2021,3/4/2021
2019072024,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,11/22/2019,1/10/2020,CABUO,U&O Letter,,6/23/2020
2019072026,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,11/22/2019,1/10/2020,CABUO,U&O Letter,,6/23/2020
2019072027,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,11/22/2019,1/10/2020,CABUO,U&O Letter,,6/23/2020
2019072028,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,11/22/2019,1/10/2020,CABUO,U&O Letter,,6/23/2020
2019073257,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/2/2019,1/10/2020,CABUO,U&O Letter,,10/1/2020
2019073834,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,12/3/2019,1/10/2020,CABUO,U&O Letter,,1/29/2021
2019075548,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,12/10/2019,1/10/2020,CABUO,U&O Letter,,3/9/2020
2020001387,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/8/2020,1/10/2020,CABUO,U&O Letter,,9/3/2020
2020002008,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,1/10/2020,1/10/2020,CABUO,U&O Letter,,11/5/2020
2018000708,CACR,Building Commercial - Rehab,CAL04A504,"Comm. Amusement (Out), Stadiums",DONE,1/4/2018,1/11/2018,CABUO,U&O Letter,,6/11/2018
2018001303,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,1/8/2018,1/11/2018,CABUO,U&O Letter,,10/1/2018
2018001440,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,1/9/2018,1/11/2018,CABUO,U&O Letter,,9/24/2019
2018001565,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/9/2018,1/11/2018,CABUO,U&O Letter,,4/8/2019
2018001568,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/9/2018,1/11/2018,CABUO,U&O Letter,,4/8/2019
2018001574,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/9/2018,1/11/2018,CABUO,U&O Letter,,4/8/2019
2018001577,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,1/9/2018,1/11/2018,CABUO,U&O Letter,,4/8/2019
2018002147,CARJ,Building Residential - Fire Damage,CAA01R301,Single Family Residence,DONE,1/11/2018,1/11/2018,CABUO,U&O Letter,,8/16/2018
2018002175,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,1/11/2018,1/11/2018,CABUO,U&O Letter,,2/23/2021
2018002220,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,1/11/2018,1/11/2018,CABUO,U&O Letter,,9/25/2018
2018017568,CACR,Building Commercial - Rehab,CAD02B006,"General Office, Civic Administration",DONE,3/29/2018,1/11/2019,CABUO,U&O Letter,,7/23/2019
2018040069,CACT,Building Commercial - Tenant Finish Out,CAF19A203,Restaurant (Full Service),DONE,7/11/2018,1/11/2019,CABUO,U&O Letter,8/15/2019,
2018054738,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/27/2018,1/11/2019,CABUO,U&O Letter,,11/21/2019
2018054741,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/27/2018,1/11/2019,CABUO,U&O Letter,,11/21/2019
2018058243,CACR,Building Commercial - Rehab,CAD01B003,"Financial Institution, Banks",DONE,9/12/2018,1/11/2019,CABUO,U&O Letter,,4/17/2019
2018065656,CACR,Building Commercial - Rehab,CAC02B009,"College / University, Educational > 12Th",DONE,10/16/2018,1/11/2019,CABUO,U&O Letter,,3/24/2021
2018073764,CACT,Building Commercial - Tenant Finish Out,CAD02B016,"General Office, Professional Services",DONE,11/26/2018,1/11/2019,CABUO,U&O Letter,,8/6/2019
2018077054,CACA,Building Commercial - Addition,CAG04B015,"Printing & Publishing, Print Shop",DONE,12/11/2018,1/11/2019,CABUO,U&O Letter,,3/22/2019
2018077851,CACR,Building Commercial - Rehab,CAD02A307,"General Office, Courtrooms",DONE,12/14/2018,1/11/2019,CABUO,U&O Letter,,3/4/2019
2018079242,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/20/2018,1/11/2019,CABUO,U&O Letter,,6/28/2019
2019000142,CARN,Building Residential - New,CAA14U011,"Accessory Structure, Shed / Storage Bldg",DONE,1/2/2019,1/11/2019,CABUO,U&O Letter,,1/25/2019
2019000770,CACR,Building Commercial - Rehab,CAF18B010,"Personal Care Svcs,  Tatoo Studio",DONE,1/4/2019,1/11/2019,CABUO,U&O Letter,,3/15/2019
2019001631,CARR,Building Residential - Rehab,CAA11R301,Detached Accessory Dwelling Unit,DONE,1/9/2019,1/11/2019,CABUO,U&O Letter,,4/17/2019
2020070057,CACR,Building Commercial - Rehab,CAE04B016,"Medical Office, Professional Services",DONE,11/9/2020,1/11/2021,CABUO,U&O Letter,,4/23/2021
2020074883,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/1/2020,1/11/2021,CABUO,U&O Letter,,4/12/2021
2020077242,CARN,Building Residential - New,CAA14U011,"Accessory Structure, Shed / Storage Bldg",DONE,12/10/2020,1/11/2021,CABUO,U&O Letter,,3/11/2021
2020077853,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/14/2020,1/11/2021,CABUO,U&O Letter,,6/4/2021
